"No.","Time","Source","Destination","Protocol","Length","Info"
"721","13.609066","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"722","13.609462","151.101.17.208","192.168.1.112","TCP","123","443  >  42156 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=228960639 TSecr=93094216 WS=512"
"723","13.609512","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"724","13.609751","192.168.1.151","192.168.1.1","DNS","127","Standard query 0x7c0f A https://dyndnss.net/"
"725","13.609798","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"726","13.609982","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"727","13.610026","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"728","13.610238","192.168.1.112","172.217.21.234","TCP","335","[TCP Retransmission] 33040  >  443 [PSH, ACK] Seq=1 Ack=1 Win=87680 Len=197 TSval=93094222 TSecr=1467103174"
"729","13.610284","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (TA)","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"730","13.611275","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"731","13.611341","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"732","13.611384","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"733","13.611455","192.168.1.112","151.101.17.208","TCP","138","42156  >  443 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=93094223 TSecr=228960639"
"734","13.611505","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"735","13.611588","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"736","13.611631","192.168.1.112","151.101.17.208","TCP","138","[TCP Dup ACK 733#1] 42156  >  443 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=93094223 TSecr=228960639"
"737","13.611699","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"738","13.611933","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"739","13.611977","192.168.1.112","151.101.17.208","TCP","138","[TCP Dup ACK 733#2] 42156  >  443 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=93094223 TSecr=228960639"
"740","13.612022","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (TA)","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"741","13.615382","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"742","13.615449","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"743","13.615494","192.168.1.112","151.101.17.208","TLSv1.2","329","Client Hello"
"744","13.615548","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"745","13.615593","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"746","13.615706","192.168.1.112","151.101.17.208","TCP","329","[TCP Retransmission] 42156  >  443 [PSH, ACK] Seq=1 Ack=1 Win=87680 Len=191 TSval=93094223 TSecr=228960639"
"747","13.615752","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"748","13.615798","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"749","13.616001","192.168.1.112","151.101.17.208","TCP","329","[TCP Retransmission] 42156  >  443 [PSH, ACK] Seq=1 Ack=1 Win=87680 Len=191 TSval=93094223 TSecr=228960639"
"750","13.616071","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (TA)","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"751","13.623356","192.168.1.1","192.168.1.151","DNS","202","Standard query response 0x7c0f No such name A https://dyndnss.net/ SOA a.root-servers.net"
"752","13.623446","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"753","13.627233","192.168.209.141","140.6.163.176","UDP","127","28808  >  35388 [BAD UDP LENGTH 10798 > IP PAYLOAD LENGTH] Len=10790"
"754","13.627300","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"755","13.645079","213.57.2.5","192.168.1.151","DNS","202","Standard query response 0x7c10 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"756","13.645171","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"757","13.649541","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"758","13.661734","192.168.1.1","192.168.1.151","DNS","202","Standard query response 0x7c11 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"759","13.661826","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"760","13.665339","d7:fe:b9:4f:70:0b","Cisco-Li_f7:cd:bc","LLC","127","I P, N(R)=34, N(S)=110; DSAP Texas Instruments Individual, SSAP 0x32 Command"
"761","13.665407","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"762","13.681528","213.57.2.5","192.168.1.151","DNS","202","Standard query response 0x7c12 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"763","13.681619","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"764","13.686117","192.168.1.151","192.168.1.1","DNS","127","Standard query 0x7c13 A https://dyndnss.net/"
"765","13.686208","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"766","13.686495","172.217.21.234","192.168.1.112","TCP","138","443  >  33040 [ACK] Seq=1 Ack=198 Win=61440 Len=0 TSval=1467103263 TSecr=93094222"
"767","13.686573","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"768","13.691729","151.101.17.208","192.168.1.112","TCP","138","443  >  42156 [ACK] Seq=1 Ack=192 Win=30208 Len=0 TSval=228960660 TSecr=93094223"
"769","13.691824","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"770","13.700828","151.101.17.208","192.168.1.112","TLSv1.2","1586","Server Hello"
"771","13.703235","151.101.17.208","192.168.1.112","TCP","1586","[TCP Retransmission] 443  >  42156 [ACK] Seq=1 Ack=192 Win=30208 Len=1448 TSval=228960660 TSecr=93094223"
"772","13.705803","151.101.17.208","192.168.1.112","TCP","1586","[TCP Retransmission] 443  >  42156 [ACK] Seq=1 Ack=192 Win=30208 Len=1448 TSval=228960660 TSecr=93094223"
"773","13.710286","151.101.17.208","192.168.1.112","TCP","1586","[TCP Retransmission] 443  >  42156 [ACK] Seq=1 Ack=192 Win=30208 Len=1448 TSval=228960660 TSecr=93094223"
"774","13.712974","151.101.17.208","192.168.1.112","TCP","1563","[TCP Retransmission] 443  >  42156 [ACK] Seq=1 Ack=192 Win=30208 Len=1448 TSval=228960660 TSecr=93094223"
"775","13.713043","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"776","13.714678","151.101.17.208","192.168.1.112","TCP","826","443  >  42156 [ACK] Seq=1449 Ack=192 Win=30208 Len=711 TSval=228960660 TSecr=93094223 [TCP segment of a reassembled PDU]"
"777","13.714746","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"778","13.716129","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"779","13.716200","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"780","13.716248","192.168.1.112","151.101.17.208","TCP","138","42156  >  443 [ACK] Seq=192 Ack=1449 Win=90496 Len=0 TSval=93094233 TSecr=228960660"
"781","13.716325","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"782","13.716429","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"783","13.716476","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"784","13.716523","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"785","13.716569","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"786","13.717720","151.101.17.208","192.168.1.112","TCP","486","[TCP Out-Of-Order] 443  >  42156 [ACK] Seq=1449 Ack=192 Win=30208 Len=371 TSval=228960660 TSecr=93094223 [TCP segment of a reassembled PDU]"
"787","13.717788","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"788","13.722032","ZioncomE_25:bb:14","Broadcast","802.11","334","Beacon frame, SN=515, FN=0, Flags=........C, BI=100, SSID=DVD-1"
"789","13.722652","192.168.1.1","192.168.1.151","DNS","202","Standard query response 0x7c13 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"790","13.725699","151.101.17.208","192.168.1.112","TCP","1563","[TCP Out-Of-Order] 443  >  42156 [ACK] Seq=1449 Ack=192 Win=30208 Len=1448 TSval=228960660 TSecr=93094223 [TCP segment of a reassembled PDU]"
"791","13.725792","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"792","13.728533","151.101.17.208","192.168.1.112","TCP","1563","443  >  42156 [ACK] Seq=2897 Ack=192 Win=30208 Len=1448 TSval=228960660 TSecr=93094223 [TCP segment of a reassembled PDU]"
"793","13.728624","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"794","13.741358","151.101.17.208","192.168.1.112","TLSv1.2","1563","Certificate[Malformed Packet]"
"795","13.741426","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"796","13.753944","151.101.17.208","192.168.1.112","TLSv1.2","1514","Ignored Unknown Record"
"797","13.754035","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"798","13.766384","172.217.21.234","192.168.1.112","TLSv1.2","1533","Server Hello"
"799","13.766672","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"800","13.779044","172.217.21.234","192.168.1.112","TCP","1533","443  >  33040 [ACK] Seq=1419 Ack=198 Win=61440 Len=1418 TSval=1467103271 TSecr=93094222 [TCP segment of a reassembled PDU]"
"801","13.783068","172.217.21.234","192.168.1.112","TCP","456","[TCP Out-Of-Order] 443  >  33040 [ACK] Seq=1419 Ack=198 Win=61440 Len=341 TSval=1467103271 TSecr=93094222 [TCP segment of a reassembled PDU]"
"802","13.795873","192.168.1.1","192.168.1.151","DNS","202","Standard query response 0x7c13 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"803","13.795942","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"804","13.808564","172.217.21.234","192.168.1.112","TCP","1533","[TCP Retransmission] 443  >  33040 [ACK] Seq=1419 Ack=198 Win=61440 Len=1418 TSval=1467103271 TSecr=93094222"
"805","13.808633","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"806","13.809353","192.168.1.151","213.57.2.5","DNS","127","Standard query 0x7c14 A https://dyndnss.net/"
"807","13.809631","192.168.1.151","213.57.2.5","DNS","127","Standard query 0x7c14 A https://dyndnss.net/"
"808","13.810149","192.168.1.151","213.57.2.5","DNS","127","Standard query 0x7c14 A https://dyndnss.net/"
"809","13.811897","192.168.1.151","213.57.2.5","DNS","127","Standard query 0x7c14 A https://dyndnss.net/"
"810","13.813382","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"811","13.820924","172.217.21.234","192.168.1.112","TLSv1.2","879","Certificate[Malformed Packet]"
"812","13.821196","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"813","13.823982","ZioncomE_25:bb:14","Broadcast","802.11","334","Beacon frame, SN=516, FN=0, Flags=........C, BI=100, SSID=DVD-1"
"814","13.824127","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"815","13.824175","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"816","13.824254","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"817","13.824299","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"818","13.825951","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"819","13.826017","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"820","13.826062","192.168.1.112","151.101.17.208","TCP","134","[TCP Dup ACK 780#1] 42156  >  443 [ACK] Seq=192 Ack=1449 Win=90496 Len=0 TSval=93094233 TSecr=228960660"
"821","13.826112","192.168.1.112","151.101.17.208","TCP","138","[TCP ACKed unseen segment] 42156  >  443 [ACK] Seq=192 Ack=2897 Win=93440 Len=0 TSval=93094234 TSecr=228960660"
"822","13.826676","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"823","13.827091","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"824","13.827688","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"825","13.827754","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"826","13.827799","192.168.1.112","151.101.17.208","TCP","134","42156  >  443 [ACK] Seq=192 Ack=1449 Win=90496 Len=0 TSval=93094233 TSecr=228960660"
"827","13.827892","192.168.1.112","151.101.17.208","TCP","134","42156  >  443 [ACK] Seq=192 Ack=2897 Win=93440 Len=0 TSval=93094234 TSecr=228960660"
"828","13.827937","192.168.1.112","151.101.17.208","TCP","134","42156  >  443 [ACK] Seq=192 Ack=4345 Win=96384 Len=0 TSval=93094235 TSecr=228960660"
"829","13.828007","192.168.1.112","151.101.17.208","TCP","134","42156  >  443 [ACK] Seq=192 Ack=5793 Win=99200 Len=0 TSval=93094236 TSecr=228960660"
"830","13.828079","192.168.1.112","151.101.17.208","TCP","134","42156  >  443 [ACK] Seq=192 Ack=7192 Win=102144 Len=0 TSval=93094237 TSecr=228960660"
"831","13.828178","192.168.1.112","172.217.21.234","TCP","134","33040  >  443 [ACK] Seq=198 Ack=1419 Win=90496 Len=0 TSval=93094238 TSecr=1467103271"
"832","13.828802","192.168.1.112","192.168.1.119","TLSv1.2","279","Application Data"
"833","13.828883","192.168.1.112","172.217.21.234","TCP","134","33040  >  443 [ACK] Seq=198 Ack=2837 Win=93440 Len=0 TSval=93094243 TSecr=1467103271"
"834","13.828929","192.168.1.112","172.217.21.234","TCP","138","33040  >  443 [ACK] Seq=198 Ack=3601 Win=96256 Len=0 TSval=93094244 TSecr=1467103271"
"835","13.828975","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (TA)","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"836","13.829552","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"837","13.829618","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"838","13.829663","192.168.1.112","151.101.17.208","TLSv1.2","231","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"839","13.829717","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"840","13.829763","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"841","13.829853","192.168.1.112","151.101.17.208","TCP","231","[TCP Retransmission] 42156  >  443 [PSH, ACK] Seq=192 Ack=7192 Win=102144 Len=93 TSval=93094244 TSecr=228960660"
"842","13.829899","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"843","13.829943","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"844","13.830160","192.168.1.112","151.101.17.208","TCP","231","[TCP Retransmission] 42156  >  443 [PSH, ACK] Seq=192 Ack=7192 Win=102144 Len=93 TSval=93094244 TSecr=228960660"
"845","13.830230","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (TA)","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"846","13.835033","192.168.1.151","213.57.2.5","DNS","127","Standard query 0x7c14 A https://dyndnss.net/"
"847","13.835115","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"848","13.841622","172.217.21.234","192.168.1.112","TCP","879","[TCP Spurious Retransmission] 443  >  33040 [PSH, ACK] Seq=2837 Ack=198 Win=61440 Len=764 TSval=1467103417 TSecr=93094222[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"849","13.841702","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"850","13.843748","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"851","13.843816","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"852","13.843863","192.168.1.112","172.217.21.234","TLSv1.2","227","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"853","13.843941","192.168.1.112","172.217.21.234","TCP","150","[TCP Dup ACK 834#1] 33040  >  443 [ACK] Seq=291 Ack=3601 Win=96256 Len=0 TSval=93094246 TSecr=1467103417 SLE=2837 SRE=3601"
"854","13.843990","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"855","13.844037","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"856","13.844142","192.168.1.112","172.217.21.234","TCP","227","[TCP Retransmission] 33040  >  443 [PSH, ACK] Seq=198 Ack=3601 Win=96256 Len=93 TSval=93094246 TSecr=1467103271"
"857","13.844190","192.168.1.112","172.217.21.234","TCP","150","[TCP Dup ACK 834#2] 33040  >  443 [ACK] Seq=291 Ack=3601 Win=96256 Len=0 TSval=93094246 TSecr=1467103417 SLE=2837 SRE=3601"
"858","13.844238","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"859","13.844285","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"860","13.844830","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"861","13.844897","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"862","13.844941","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"863","13.845092","192.168.1.112","172.217.21.234","TCP","227","[TCP Retransmission] 33040  >  443 [PSH, ACK] Seq=198 Ack=3601 Win=96256 Len=93 TSval=93094246 TSecr=1467103271"
"864","13.845173","192.168.1.112","172.217.21.234","TCP","150","[TCP Dup ACK 834#3] 33040  >  443 [ACK] Seq=291 Ack=3601 Win=96256 Len=0 TSval=93094246 TSecr=1467103417 SLE=2837 SRE=3601"
"865","13.845219","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"866","13.845300","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"867","13.845345","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"868","13.845761","192.168.1.112","172.217.21.234","TCP","227","[TCP Retransmission] 33040  >  443 [PSH, ACK] Seq=198 Ack=3601 Win=96256 Len=93 TSval=93094246 TSecr=1467103271"
"869","13.845843","192.168.1.112","172.217.21.234","TCP","150","[TCP Dup ACK 834#4] 33040  >  443 [ACK] Seq=291 Ack=3601 Win=96256 Len=0 TSval=93094246 TSecr=1467103417 SLE=2837 SRE=3601"
"870","13.845889","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (TA)","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"871","13.848421","192.168.1.119","192.168.1.112","TCP","1563","443  >  46142 [ACK] Seq=2310 Ack=810 Win=30272 Len=1460 [TCP segment of a reassembled PDU]"
"872","13.851244","192.168.1.119","192.168.1.112","TCP","1563","[TCP Retransmission] 443  >  46142 [ACK] Seq=2310 Ack=810 Win=30272 Len=1460"
"873","13.854202","192.168.1.119","192.168.1.112","TCP","1563","[TCP Retransmission] 443  >  46142 [ACK] Seq=2310 Ack=810 Win=30272 Len=1460"
"874","13.854287","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"875","13.866983","192.168.1.119","192.168.1.112","TCP","1563","443  >  46142 [ACK] Seq=3770 Ack=810 Win=30272 Len=1460 [TCP segment of a reassembled PDU]"
"876","13.867068","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"877","13.867170","213.57.2.5","192.168.1.151","DNS","202","Standard query response 0x7c14 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"878","13.867245","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"879","13.878901","192.168.1.119","192.168.1.112","TLSv1.2","1400","Application Data"
"880","13.878968","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"881","13.879051","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"882","13.879099","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"883","13.879175","192.168.1.112","192.168.1.119","TCP","122","46142  >  443 [ACK] Seq=810 Ack=3770 Win=97536 Len=0"
"884","13.879248","192.168.1.112","192.168.1.119","TCP","126","46142  >  443 [ACK] Seq=810 Ack=5230 Win=100352 Len=0"
"885","13.879343","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"886","13.879390","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"887","13.879466","192.168.1.112","192.168.1.119","TCP","122","46142  >  443 [ACK] Seq=810 Ack=3770 Win=97536 Len=0"
"888","13.879552","192.168.1.112","192.168.1.119","TCP","126","46142  >  443 [ACK] Seq=810 Ack=5230 Win=100352 Len=0"
"889","13.879627","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"890","13.879673","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"891","13.879744","192.168.1.112","192.168.1.119","TCP","122","46142  >  443 [ACK] Seq=810 Ack=3770 Win=97536 Len=0"
"892","13.879789","192.168.1.112","192.168.1.119","TCP","126","46142  >  443 [ACK] Seq=810 Ack=5230 Win=100352 Len=0"
